Date : 2025-04-20 00:35:47
Directory : /Users/peaker/dev/solar-finance/src
Total : 156 files,  22974 codes, 1769 comments, 3669 blanks, all 28412 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| views/currency/popup                                                                                 |          1 |        162 |          3 |         25 |        190 |
| views/icon                                                                                           |          1 |        361 |          6 |         52 |        419 |
| views/icon/popup                                                                                     |          1 |        361 |          6 |         52 |        419 |
| views/transaction                                                                                    |          8 |      1,139 |        182 |        207 |      1,528 |
| views/transaction (Files)                                                                            |          1 |        549 |          7 |         83 |        639 |
| views/transaction/composables                                                                        |          7 |        590 |        175 |        124 |        889 |
+------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                             | language   | code       | comment    | blank      | total      |
+------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/peaker/dev/solar-finance/src/App.vue                                                          | Vue        |         35 |          0 |          1 |         36 |
| /Users/peaker/dev/solar-finance/src/about/Description.md                                             | Markdown   |         58 |          0 |         28 |         86 |
| /Users/peaker/dev/solar-finance/src/about/WorkFlow/BaseStores.md                                     | Markdown   |        169 |          0 |         52 |        221 |
| /Users/peaker/dev/solar-finance/src/about/WorkFlow/BookView.md                                       | Markdown   |         77 |          0 |         47 |        124 |
| /Users/peaker/dev/solar-finance/src/about/WorkFlow/MainPlan.md                                       | Markdown   |        468 |          0 |        151 |        619 |
| /Users/peaker/dev/solar-finance/src/about/WorkFlow/Mock.md                                           | Markdown   |      1,306 |          0 |         68 |      1,374 |
| /Users/peaker/dev/solar-finance/src/about/main.md                                                    | Markdown   |        653 |          0 |        121 |        774 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryAddPopup.vue                       | Vue        |        359 |          9 |         45 |        413 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryEditPopup.vue                      | Vue        |        444 |         10 |         60 |        514 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryFilterToggle.vue                   | Vue        |         59 |          1 |         10 |         70 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryIcon.vue                           | Vue        |         83 |          1 |         14 |         98 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryItem.vue                           | Vue        |        109 |          1 |         16 |        126 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryListGrouped.vue                    | Vue        |         96 |          3 |         15 |        114 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryListPopup.vue                      | Vue        |        400 |         13 |         68 |        481 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategorySelector.vue                       | Vue        |        329 |          7 |         52 |        388 |
| /Users/peaker/dev/solar-finance/src/components/categories/CategoryViewPopup.vue                      | Vue        |        426 |         12 |         77 |        515 |
| /Users/peaker/dev/solar-finance/src/components/categories/view/CategoryDateFilters.vue               | Vue        |         85 |          2 |         13 |        100 |
| /Users/peaker/dev/solar-finance/src/components/categories/view/CategoryTransactionsList.vue          | Vue        |        150 |          3 |         18 |        171 |
| /Users/peaker/dev/solar-finance/src/components/navigation/NavMenu.vue                                | Vue        |        118 |          1 |          7 |        126 |
| /Users/peaker/dev/solar-finance/src/components/system/MessageProvider.vue                            | Vue        |         11 |          0 |          3 |         14 |
| /Users/peaker/dev/solar-finance/src/components/transactions/AccountSelector.vue                      | Vue        |        294 |         10 |         37 |        341 |
| /Users/peaker/dev/solar-finance/src/components/transactions/AmountSection.vue                        | Vue        |        190 |          5 |         24 |        219 |
| /Users/peaker/dev/solar-finance/src/components/transactions/BookSelector.vue                         | Vue        |        135 |          1 |         19 |        155 |
| /Users/peaker/dev/solar-finance/src/components/transactions/NumberKeypad.vue                         | Vue        |        147 |          1 |         17 |        165 |
| /Users/peaker/dev/solar-finance/src/components/transactions/PercentageSlider.vue                     | Vue        |         57 |          3 |          8 |         68 |
| /Users/peaker/dev/solar-finance/src/components/transactions/TransactionTypeSelector.vue              | Vue        |         82 |          1 |         11 |         94 |
| /Users/peaker/dev/solar-finance/src/components/transactions/ViewTransaction/TransactionDateGroup.vue | Vue        |         46 |          1 |          7 |         54 |
| /Users/peaker/dev/solar-finance/src/components/transactions/ViewTransaction/TransactionItem.vue      | Vue        |         88 |          1 |          6 |         95 |
| /Users/peaker/dev/solar-finance/src/components/ui/BasePopup.vue                                      | Vue        |        206 |          7 |         25 |        238 |
| /Users/peaker/dev/solar-finance/src/components/ui/CreateCategoryButton.vue                           | Vue        |         54 |          1 |          7 |         62 |
| /Users/peaker/dev/solar-finance/src/components/ui/buttons/CreateActionButton.vue                     | Vue        |         53 |          1 |          6 |         60 |
| /Users/peaker/dev/solar-finance/src/components/ui/filters/DateFilter.vue                             | Vue        |        503 |         14 |         73 |        590 |
| /Users/peaker/dev/solar-finance/src/components/ui/icons/AccountIcon.vue                              | Vue        |        107 |          3 |         14 |        124 |
| /Users/peaker/dev/solar-finance/src/components/ui/icons/BaseAddIcon.vue                              | Vue        |         90 |          1 |         13 |        104 |
| /Users/peaker/dev/solar-finance/src/components/ui/icons/BaseIcon.vue                                 | Vue        |        167 |          1 |         25 |        193 |
| /Users/peaker/dev/solar-finance/src/components/ui/icons/DropdownArrow.vue                            | Vue        |         33 |          1 |          1 |         35 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/ColorPicker.vue                             | Vue        |         68 |          2 |         13 |         83 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/IconPicker.vue                              | Vue        |         66 |          1 |          9 |         76 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/ParentCategorySelector.vue                  | Vue        |        128 |          1 |         18 |        147 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/SharePicker.vue                             | Vue        |        171 |          1 |         28 |        200 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/TextInput.vue                               | Vue        |         60 |          1 |          8 |         69 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/ToggleButtonGroup.vue                       | Vue        |         68 |          1 |          8 |         77 |
| /Users/peaker/dev/solar-finance/src/components/ui/inputs/ToggleSwitch.vue                            | Vue        |         80 |          1 |          8 |         89 |
| /Users/peaker/dev/solar-finance/src/components/ui/lists/ListItemWithToggle.vue                       | Vue        |        149 |          6 |         20 |        175 |
| /Users/peaker/dev/solar-finance/src/components/ui/selectors/BookSelector.vue                         | Vue        |        211 |          4 |         30 |        245 |
| /Users/peaker/dev/solar-finance/src/components/ui/selectors/BooksFilter.vue                          | Vue        |        241 |          3 |         40 |        284 |
| /Users/peaker/dev/solar-finance/src/components/ui/selectors/CurrencySelector.vue                     | Vue        |         69 |          1 |         11 |         81 |
| /Users/peaker/dev/solar-finance/src/components/ui/selectors/UniversalSelector.vue                    | Vue        |        144 |          3 |         15 |        162 |
| /Users/peaker/dev/solar-finance/src/components/ui/views/BaseBookHeader.vue                           | Vue        |         58 |          1 |          8 |         67 |
| /Users/peaker/dev/solar-finance/src/components/ui/views/BasePercentageSlider.vue                     | Vue        |        245 |          4 |         31 |        280 |
| /Users/peaker/dev/solar-finance/src/components/ui/views/BaseTransactionGroup.vue                     | Vue        |        189 |          4 |         25 |        218 |
| /Users/peaker/dev/solar-finance/src/components/ui/views/BaseTransactionItem.vue                      | Vue        |        429 |          7 |         57 |        493 |
| /Users/peaker/dev/solar-finance/src/composables/transaction/useFormatBalance.ts                      | TypeScript |        126 |         42 |         25 |        193 |
| /Users/peaker/dev/solar-finance/src/composables/ui/useClickOutside.ts                                | TypeScript |         24 |          6 |          6 |         36 |
| /Users/peaker/dev/solar-finance/src/composables/ui/useDropdown.ts                                    | TypeScript |         38 |          4 |          9 |         51 |
| /Users/peaker/dev/solar-finance/src/composables/ui/useGridLayout.ts                                  | TypeScript |        106 |         23 |         25 |        154 |
| /Users/peaker/dev/solar-finance/src/composables/ui/useGridLayoutTypes.ts                             | TypeScript |         34 |          1 |          6 |         41 |
| /Users/peaker/dev/solar-finance/src/composables/ui/useTruncateText.ts                                | TypeScript |         65 |         49 |         16 |        130 |
| /Users/peaker/dev/solar-finance/src/composables/useDateFilter.ts                                     | TypeScript |        382 |         69 |         83 |        534 |
| /Users/peaker/dev/solar-finance/src/data/categories.ts                                               | TypeScript |        110 |         11 |         26 |        147 |
| /Users/peaker/dev/solar-finance/src/layouts/ConsoleLayout.vue                                        | Vue        |         70 |          3 |          9 |         82 |
| /Users/peaker/dev/solar-finance/src/layouts/EmptyLayout.vue                                          | Vue        |         15 |          0 |          2 |         17 |
| /Users/peaker/dev/solar-finance/src/layouts/IosLayout.vue                                            | Vue        |         63 |          1 |         10 |         74 |
| /Users/peaker/dev/solar-finance/src/main.ts                                                          | TypeScript |         30 |          9 |          9 |         48 |
| /Users/peaker/dev/solar-finance/src/router/index.ts                                                  | TypeScript |        139 |         16 |         10 |        165 |
| /Users/peaker/dev/solar-finance/src/services/BaseCrudService.ts                                      | TypeScript |         54 |         22 |         11 |         87 |
| /Users/peaker/dev/solar-finance/src/services/api/ApiService.ts                                       | TypeScript |          6 |          1 |          4 |         11 |
| /Users/peaker/dev/solar-finance/src/services/api/LocalStorageApiService.ts                           | TypeScript |         76 |         30 |         32 |        138 |
| /Users/peaker/dev/solar-finance/src/services/system/AppInitService.ts                                | TypeScript |         56 |         25 |         12 |         93 |
| /Users/peaker/dev/solar-finance/src/services/system/MessageService.ts                                | TypeScript |         54 |         33 |         11 |         98 |
| /Users/peaker/dev/solar-finance/src/stores/account/accountService.ts                                 | TypeScript |         90 |         27 |         13 |        130 |
| /Users/peaker/dev/solar-finance/src/stores/account/accountStore.ts                                   | TypeScript |        412 |        126 |        101 |        639 |
| /Users/peaker/dev/solar-finance/src/stores/account/defaultAccounts.ts                                | TypeScript |        117 |          6 |          0 |        123 |
| /Users/peaker/dev/solar-finance/src/stores/account/index.ts                                          | TypeScript |          4 |          2 |          1 |          7 |
| /Users/peaker/dev/solar-finance/src/stores/account/types.ts                                          | TypeScript |         20 |          3 |          4 |         27 |
| /Users/peaker/dev/solar-finance/src/stores/book/bookService.ts                                       | TypeScript |         77 |         24 |         12 |        113 |
| /Users/peaker/dev/solar-finance/src/stores/book/bookStore.ts                                         | TypeScript |        129 |         32 |         26 |        187 |
| /Users/peaker/dev/solar-finance/src/stores/book/defaultBooks.ts                                      | TypeScript |         43 |          5 |          1 |         49 |
| /Users/peaker/dev/solar-finance/src/stores/book/index.ts                                             | TypeScript |          4 |          2 |          1 |          7 |
| /Users/peaker/dev/solar-finance/src/stores/book/types.ts                                             | TypeScript |         19 |          1 |          2 |         22 |
| /Users/peaker/dev/solar-finance/src/stores/category/categoryService.ts                               | TypeScript |        248 |         66 |         58 |        372 |
| /Users/peaker/dev/solar-finance/src/stores/category/categoryStore.ts                                 | TypeScript |        133 |         16 |         44 |        193 |
| /Users/peaker/dev/solar-finance/src/stores/category/defaultCategories.ts                             | TypeScript |        255 |         10 |          9 |        274 |
| /Users/peaker/dev/solar-finance/src/stores/category/index.ts                                         | TypeScript |         12 |          6 |          6 |         24 |
| /Users/peaker/dev/solar-finance/src/stores/category/types.ts                                         | TypeScript |         23 |          6 |          3 |         32 |
| /Users/peaker/dev/solar-finance/src/stores/common/types.ts                                           | TypeScript |          9 |          1 |          1 |         11 |
| /Users/peaker/dev/solar-finance/src/stores/currency/currencyService.ts                               | TypeScript |        102 |         24 |         26 |        152 |
| /Users/peaker/dev/solar-finance/src/stores/currency/currencyStore.ts                                 | TypeScript |        180 |         30 |         37 |        247 |
| /Users/peaker/dev/solar-finance/src/stores/currency/defaultCurrencies.ts                             | TypeScript |         50 |          2 |          2 |         54 |
| /Users/peaker/dev/solar-finance/src/stores/currency/index.ts                                         | TypeScript |          3 |          3 |          1 |          7 |
| /Users/peaker/dev/solar-finance/src/stores/currency/types.ts                                         | TypeScript |         25 |          1 |          3 |         29 |
| /Users/peaker/dev/solar-finance/src/stores/system/constants.ts                                       | TypeScript |         35 |         13 |          4 |         52 |
| /Users/peaker/dev/solar-finance/src/stores/system/index.ts                                           | TypeScript |          3 |          2 |          1 |          6 |
| /Users/peaker/dev/solar-finance/src/stores/system/systemStore.ts                                     | TypeScript |         56 |         34 |         12 |        102 |
| /Users/peaker/dev/solar-finance/src/stores/system/types.ts                                           | TypeScript |         24 |          5 |          4 |         33 |
| /Users/peaker/dev/solar-finance/src/stores/theme.ts                                                  | TypeScript |         71 |         10 |         10 |         91 |
| /Users/peaker/dev/solar-finance/src/stores/transaction/defaultTransactions.ts                        | TypeScript |        741 |         22 |         17 |        780 |
| /Users/peaker/dev/solar-finance/src/stores/transaction/index.ts                                      | TypeScript |          4 |          2 |          1 |          7 |
| /Users/peaker/dev/solar-finance/src/stores/transaction/transactionService.ts                         | TypeScript |         72 |         20 |         11 |        103 |
| /Users/peaker/dev/solar-finance/src/stores/transaction/transactionStore.ts                           | TypeScript |        170 |         45 |         39 |        254 |
| /Users/peaker/dev/solar-finance/src/stores/transaction/types.ts                                      | TypeScript |         25 |          7 |          8 |         40 |
| /Users/peaker/dev/solar-finance/src/stores/user/defaultUsers.ts                                      | TypeScript |         37 |          6 |          1 |         44 |
| /Users/peaker/dev/solar-finance/src/stores/user/index.ts                                             | TypeScript |          4 |          2 |          1 |          7 |
| /Users/peaker/dev/solar-finance/src/stores/user/types.ts                                             | TypeScript |         17 |          2 |          2 |         21 |
| /Users/peaker/dev/solar-finance/src/stores/user/userService.ts                                       | TypeScript |        140 |         52 |         23 |        215 |
| /Users/peaker/dev/solar-finance/src/stores/user/userStore.ts                                         | TypeScript |        171 |         60 |         41 |        272 |
| /Users/peaker/dev/solar-finance/src/styles/_mixins.scss                                              | SCSS       |         20 |          1 |          3 |         24 |
| /Users/peaker/dev/solar-finance/src/styles/components/_forms.scss                                    | SCSS       |        137 |         16 |         25 |        178 |
| /Users/peaker/dev/solar-finance/src/styles/components/_inputs.scss                                   | SCSS       |         30 |          1 |          3 |         34 |
| /Users/peaker/dev/solar-finance/src/styles/main.scss                                                 | SCSS       |         70 |         13 |         17 |        100 |
| /Users/peaker/dev/solar-finance/src/styles/themes/_colors.scss                                       | SCSS       |        116 |         14 |         36 |        166 |
| /Users/peaker/dev/solar-finance/src/styles/themes/_dark.scss                                         | SCSS       |          6 |          5 |          3 |         14 |
| /Users/peaker/dev/solar-finance/src/styles/themes/_typography.scss                                   | SCSS       |         66 |         13 |         17 |         96 |
| /Users/peaker/dev/solar-finance/src/styles/themes/_variables.scss                                    | SCSS       |         52 |         17 |         14 |         83 |
| /Users/peaker/dev/solar-finance/src/types/base.ts                                                    | TypeScript |          5 |          0 |          0 |          5 |
| /Users/peaker/dev/solar-finance/src/views/AccountsView.vue                                           | Vue        |        184 |          4 |         24 |        212 |
| /Users/peaker/dev/solar-finance/src/views/DashboardView.vue                                          | Vue        |        221 |          4 |         19 |        244 |
| /Users/peaker/dev/solar-finance/src/views/DebugStoreView.vue                                         | Vue        |        643 |          4 |         59 |        706 |
| /Users/peaker/dev/solar-finance/src/views/MoreView.vue                                               | Vue        |        252 |          8 |         33 |        293 |
| /Users/peaker/dev/solar-finance/src/views/NotFoundView.vue                                           | Vue        |         32 |          1 |          4 |         37 |
| /Users/peaker/dev/solar-finance/src/views/PinLoginView.vue                                           | Vue        |        223 |          5 |         37 |        265 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/AccountAddPopup.vue                          | Vue        |        366 |         13 |         52 |        431 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/AccountEditPopup.vue                         | Vue        |        410 |         11 |         58 |        479 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/AccountSelectorPopup.vue                     | Vue        |        485 |         13 |         82 |        580 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/BookAccountsPopup.vue                        | Vue        |        471 |          6 |         93 |        570 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/components/AccountSharingPicker.vue          | Vue        |        186 |          1 |         30 |        217 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/components/AccountTypeSelector.vue           | Vue        |        151 |          1 |         25 |        177 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/composables/useAccountManagement.ts          | TypeScript |         76 |         18 |         20 |        114 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/composables/useAccountSharing.ts             | TypeScript |         50 |         23 |         10 |         83 |
| /Users/peaker/dev/solar-finance/src/views/account/popup/composables/useAccountTypes.ts               | TypeScript |         84 |         36 |         10 |        130 |
| /Users/peaker/dev/solar-finance/src/views/book/page/BooksView.vue                                    | Vue        |         72 |          7 |         17 |         96 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookFilterView.vue                    | Vue        |         52 |          1 |         10 |         63 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookFinanceSummary.vue                | Vue        |        359 |         16 |         60 |        435 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookHeader.vue                        | Vue        |         36 |          1 |          7 |         44 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookPercentageSlider.vue              | Vue        |        281 |          8 |         40 |        329 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookTransactionGroup.vue              | Vue        |         63 |          1 |         11 |         75 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookTransactionItem.vue               | Vue        |        178 |          1 |         38 |        217 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/BookTransactionsList.vue              | Vue        |         62 |          1 |         11 |         74 |
| /Users/peaker/dev/solar-finance/src/views/book/page/components/DashBoardBook.vue                     | Vue        |         25 |          0 |          4 |         29 |
| /Users/peaker/dev/solar-finance/src/views/book/page/composables/useBookContext.ts                    | TypeScript |        255 |         47 |         58 |        360 |
| /Users/peaker/dev/solar-finance/src/views/book/page/composables/useBookFinanceSummary.ts             | TypeScript |        132 |         23 |         31 |        186 |
| /Users/peaker/dev/solar-finance/src/views/book/page/composables/useBookSelect.ts                     | TypeScript |        105 |         15 |         20 |        140 |
| /Users/peaker/dev/solar-finance/src/views/book/page/composables/useBookTransactions.ts               | TypeScript |         48 |          8 |         13 |         69 |
| /Users/peaker/dev/solar-finance/src/views/book/page/composables/usePercentageSlider.ts               | TypeScript |        207 |         43 |         61 |        311 |
| /Users/peaker/dev/solar-finance/src/views/book/popup/EditBookPopup.vue                               | Vue        |         35 |          1 |          5 |         41 |
| /Users/peaker/dev/solar-finance/src/views/book/popup/NewBookPopup.vue                                | Vue        |         30 |          1 |          5 |         36 |
| /Users/peaker/dev/solar-finance/src/views/currency/popup/CurrencyPopup.vue                           | Vue        |        162 |          3 |         25 |        190 |
| /Users/peaker/dev/solar-finance/src/views/icon/popup/IconSelectorPopup.vue                           | Vue        |        361 |          6 |         52 |        419 |
| /Users/peaker/dev/solar-finance/src/views/transaction/TransactionView.vue                            | Vue        |        549 |          7 |         83 |        639 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/index.ts                           | TypeScript |          6 |          2 |          1 |          9 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useAccount.ts                      | TypeScript |        132 |         37 |         27 |        196 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useCategory.ts                     | TypeScript |         74 |         22 |         17 |        113 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useCurrency.ts                     | TypeScript |        148 |         48 |         34 |        230 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useDistribution.ts                 | TypeScript |         53 |         17 |         11 |         81 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useKeypad.ts                       | TypeScript |         38 |         22 |          7 |         67 |
| /Users/peaker/dev/solar-finance/src/views/transaction/composables/useTransaction.ts                  | TypeScript |        139 |         27 |         27 |        193 |
| Total                                                                                                |            |     22,974 |      1,769 |      3,669 |     28,412 |
+------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
